Science on a Sphere Show – LIVE,Environment Gallery,2016-07-04,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-04,17:00,30
Science Challenge - LIVE,Science Stage,2016-07-04,12:00:00,30
Exploration Station,Body Fantastic,2016-07-04,13:15:00,90
Storytime (Ages 8 and under),Discoveryland,2016-07-05,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-05,12:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-05,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-05,13:00:00,30
Exploration Station,Body Fantastic,2016-07-05,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-05,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-05,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-05,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-07,14:30,75
Exploration Station,Discoveryland,2016-07-05,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-05,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-05,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-05,16:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-05,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-05,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-06,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-06,12:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-06,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-06,13:00:00,30
Exploration Station,Body Fantastic,2016-07-06,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-06,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-06,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-06,14:00:00,30
Exploration Station,Discoveryland,2016-07-06,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-06,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-06,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-06,16:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-06,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-06,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-07,11:00:00,30
Science Demonstration - LIVE,Science Stage,2016-07-07,12:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-07,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-07,13:00:00,30
Exploration Station,Body Fantastic,2016-07-07,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-07,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-07,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-07,14:00:00,30
Exploration Station,Discoveryland,2016-07-07,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-07,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-07,15:30:00,30
Science Demonstration – LIVE,Science Stage,2016-07-07,16:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-07,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-07,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-08,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-08,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-08,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-08,13:00:00,30
Exploration Station,Body Fantastic,2016-07-08,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-08,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-08,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-08,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-08,14:30,75
Exploration Station,Discoveryland,2016-07-08,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-08,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-08,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-08,16:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-08,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-08,17:00,30
Workshop Activity: Bridge Building,Science Garage,2016-07-02,13:00:00,120
Storytime (Ages 8 and under),Discoveryland,2016-07-09,11:00:00,30
The Illuminating Light Show - LIVE,Science Stage,2016-07-09,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-09,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-09,13:00:00,30
Exploration Station,Body Fantastic,2016-07-09,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-09,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-09,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-09,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-09,14:30,75
Exploration Station,Discoveryland,2016-07-09,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-09,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-09,15:30:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-09,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-09,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-10,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-10,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-10,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-10,13:00:00,30
Exploration Station,Body Fantastic,2016-07-10,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-10,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-10,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-10,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-10,14:30,75
Exploration Station,Discoveryland,2016-07-10,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-10,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-10,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-10,16:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-10,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-10,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-11,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-11,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-11,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-11,13:00:00,30
Exploration Station,Body Fantastic,2016-07-11,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-11,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-11,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-11,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-11,14:30,75
Exploration Station,Discoveryland,2016-07-11,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-11,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-11,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-11,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-11,17:00,30
Surprise Visit,Bridge,2016-07-11,10:45:00,30
Surprise Visit,Bridge,2016-07-12,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-12,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-12,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-12,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-12,13:00:00,30
Exploration Station,Body Fantastic,2016-07-12,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-12,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-12,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-12,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-12,14:30,75
Exploration Station,Discoveryland,2016-07-12,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-12,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-12,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-12,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-12,17:00,30
Surprise Visit,Bridge,2016-07-13,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-13,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-13,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-13,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-13,13:00:00,30
Exploration Station,Body Fantastic,2016-07-13,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-13,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-13,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-13,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-13,14:30,75
Exploration Station,Discoveryland,2016-07-13,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-13,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-13,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-13,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-13,17:00,30
Surprise Visit,Bridge,2016-07-14,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-14,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-14,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-14,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-14,13:00:00,30
Exploration Station,Body Fantastic,2016-07-14,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-14,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-14,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-14,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-14,14:30,75
Exploration Station,Discoveryland,2016-07-14,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-14,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-14,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-14,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-14,17:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-15,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-15,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-15,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-15,13:00:00,30
Exploration Station,Body Fantastic,2016-07-15,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-15,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-15,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-15,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-15,14:30,75
Exploration Station,Discoveryland,2016-07-15,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-15,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-15,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-15,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-15,17:00,30
Exploration Station: Ocean Acidification,Environment Gallery,2016-07-15,16:30,30
Exploration Station: Ocean Acidification,Environment Gallery,2016-07-15,11:00:00,45
Storytime (Ages 8 and under),Discoveryland,2016-07-16,11:00:00,30
Surprise Visit,Bridge,2016-07-16,10:45:00,30
Science Challenge - LIVE,Science Stage,2016-07-16,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-16,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-16,13:00:00,30
Exploration Station,Body Fantastic,2016-07-16,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-16,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-16,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-16,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-16,14:30,75
Exploration Station,Discoveryland,2016-07-16,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-16,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-16,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-16,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-16,17:00,30
Science Challenge - LIVE,Science Stage,2016-07-17,12:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-17,13:00:00,30
Exploration Station,Body Fantastic,2016-07-17,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-17,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-17,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-17,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-17,14:30,75
Exploration Station,Discoveryland,2016-07-17,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-17,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-17,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-17,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-17,17:00,30
Surprise Visit,Bridge,2016-07-18,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-18,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-18,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-18,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-18,13:00:00,30
Exploration Station,Body Fantastic,2016-07-18,13:15:00,90
Exploration Station: Forensic Science,Bridge,2016-07-18,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-18,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-18,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-18,14:30,75
Exploration Station,Discoveryland,2016-07-18,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-18,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-18,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-18,16:00,30
Arcs and Sparks - LIVE,Science Stage,2016-07-18,17:00,30
Surprise Visit,Bridge,2016-07-17,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-17,11:00:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-17,12:15:00,30
Robotics Mission,Robotics Lab,2016-07-17,13:00:00,45
Robotics Mission,Robotics Lab,2016-07-17,14:00:00,45
Robotics Mission,Robotics Lab,2016-07-17,15:00:00,45
Robotics Mission,Robotics Lab,2016-07-17,16:00:00,45
Workshop: Build & Go,Science Garage,2016-07-17,14:00,120
Workshop: Drop-in Programs,Science Garage,2016-07-17,10:00:00,120
Workshop: Drop-in Programs,Science Garage,2016-07-17,16:00:00,120
Science Challenge - LIVE,Science Stage,2016-07-18,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-18,12:15:00,30
Surprise Visit,Bridge,2016-07-19,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-19,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-19,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-19,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-19,13:00:00,30
Exploration Station,Body Fantastic,2016-07-19,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-19,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-19,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-19,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-19,14:30,75
Exploration Station,Discoveryland,2016-07-19,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-19,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-19,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-19,16:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-20,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-20,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-20,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-20,13:00:00,30
Exploration Station,Body Fantastic,2016-07-20,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-20,13:30,90
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-20,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-20,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-20,14:30,75
Exploration Station,Discoveryland,2016-07-20,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-20,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-20,15:30:00,30
Exploration Station,Environment Gallery,2016-07-20,16:30,30
Arcs and Sparks - LIVE,Science Stage,2016-07-20,17:00,30
The Illuminating Light Show - LIVE,Science Stage,2016-07-20,16:00:00,30
Surprise Visit,Bridge,2016-07-21,10:45:00,30
Storytime (Ages 8 and under),Discoveryland,2016-07-21,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-21,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-21,12:15:00,30
Super Duper Chemistry – LIVE,Science Stage,2016-07-21,13:00:00,30
Exploration Station,Body Fantastic,2016-07-21,13:15:00,90
Exploration Station: Cryptography and Code Breaking,Bridge,2016-07-21,13:30,120
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-21,13:45:00,30
Fire and Fury – LIVE,Science Stage,2016-07-21,14:00:00,30
Take a spin on the Multi-Axis Trainer,Body Fantastic,2016-07-21,14:30,75
Exploration Station,Discoveryland,2016-07-21,14:45:00,60
Cryogenics: The Ultimate in Cool – LIVE,Science Stage,2016-07-21,15:00:00,30
Animal Encounter,Environment Gallery,2016-07-21,15:30:00,30
The Illuminating Light Show – LIVE,Science Stage,2016-07-21,16:00,30
What They Never Told You in Sex Ed,IMAX Theatre,2016-07-21,19:00:00,30
Sexual & Gender Minority Education ,IMAX Theatre,2016-07-21,19:45:00,30
Baby Got Back! (Pain) ,IMAX Theatre,2016-07-21,20:30:00,30
The Science of Sexual Response,IMAX Theatre,2016-07-21,21:15:00,30
The Science of Sexual Response,Star Theatre,2016-07-21,19:45:00,30
"Sex, F***ing & Making Love",Star Theatre,2016-07-21,20:30:00,30
The Neuroscience of Sexual Pleasure,Star Theatre,2016-07-21,21:15:00,30
Bristle Bot Races,Science Garage,2016-07-21,19:00,180
"How Do Mites ""Do It"" ",Environment Gallery,2016-07-21,19:00,180
"G-Spot Mini Golf, Woody Ring Toss, Trivia Wheel",Body Fantastic,2016-07-21,19:00,180
Ancient Sex,Space Place,2016-07-21,19:00,180
Science of Whips,Classroom 2,2016-07-21,19:00,180
Science of Bondage,Classroom 3,2016-07-21,19:00,180
Pain or Pleasure,Classroom 3,2016-07-21,19:00,180
Storytime (Ages 8 and under),Discoveryland,2016-07-22,11:00:00,30
Science Challenge - LIVE,Science Stage,2016-07-22,12:00,30
Science on a Sphere Show – LIVE,Environment Gallery,2016-07-22,12:15:00,30
